Timing is on.
=== V1-Q1: Customer-level attribution report for a specific campaign ===
    customer_name     |           contact_info           | booking_date | booking_id |     campaign_name      
 Jesse Graham         | brianjackson@example.net         | 2025-01-10   |     368344 | Romantic Paris Getaway
 Larry Olson          | alexander29@example.org          | 2025-01-10   |     344618 | Romantic Paris Getaway
 Luis Williams        | chavezkatie@example.net          | 2025-01-10   |     182298 | Romantic Paris Getaway
 Melissa Moore        | ghernandez@example.net           | 2025-01-10   |      12588 | Romantic Paris Getaway
 Michael Anderson     | moradamon@example.org            | 2025-01-10   |     332708 | Romantic Paris Getaway
 Renee Valenzuela     | mary78@example.org               | 2025-01-10   |      92835 | Romantic Paris Getaway
 Shannon Bradley      | jeffrey72@example.net            | 2025-01-10   |     146467 | Romantic Paris Getaway
 Stephen Parker       | fnewman@example.net              | 2025-01-10   |     274769 | Romantic Paris Getaway
 Taylor Wilson        | scochran@example.org             | 2025-01-10   |     325275 | Romantic Paris Getaway
 Todd Lopez           | kenneth98@example.net            | 2025-01-10   |     150359 | Romantic Paris Getaway
 Alicia Stevens       | lopezcurtis@example.com          | 2025-01-09   |     355536 | Romantic Paris Getaway
 Amanda Morris        | anthonyortiz@example.net         | 2025-01-09   |     293109 | Romantic Paris Getaway
 Andrew Wagner        | aperkins@example.net             | 2025-01-09   |     253206 | Romantic Paris Getaway
 Angela Nielsen       | sanderskristine@example.org      | 2025-01-09   |     165493 | Romantic Paris Getaway
 Christine Humphrey   | ysalinas@example.org             | 2025-01-09   |      95469 | Romantic Paris Getaway
 Duane Bright         | nray@example.org                 | 2025-01-09   |     298357 | Romantic Paris Getaway
 Larry Ramirez        | clinechristopher@example.com     | 2025-01-09   |      21512 | Romantic Paris Getaway
 Michael Neal         | mbutler@example.net              | 2025-01-09   |     100685 | Romantic Paris Getaway
 Mr. William Price    | anthonyerickson@example.org      | 2025-01-09   |     366803 | Romantic Paris Getaway
 Alicia Smith         | collinsmatthew@example.net       | 2025-01-08   |     344496 | Romantic Paris Getaway
 Ashley Flores        | hallmargaret@example.net         | 2025-01-08   |     287924 | Romantic Paris Getaway
 Ashley Smith         | ericfowler@example.org           | 2025-01-08   |     113803 | Romantic Paris Getaway
 Christopher Gardner  | pricejudith@example.com          | 2025-01-08   |     178386 | Romantic Paris Getaway
 Donald Rodriguez     | nataliesteele@example.org        | 2025-01-08   |     275151 | Romantic Paris Getaway
 Jane Peterson        | brownjacob@example.com           | 2025-01-08   |     224050 | Romantic Paris Getaway
 Jasmine Davis        | valenciadarius@example.com       | 2025-01-08   |     198295 | Romantic Paris Getaway
 Kevin Perez          | fstone@example.com               | 2025-01-08   |     198208 | Romantic Paris Getaway
 Kimberly Frost       | heathergarcia@example.com        | 2025-01-08   |     357983 | Romantic Paris Getaway
 Kristin Donaldson    | bonniehammond@example.com        | 2025-01-08   |     125889 | Romantic Paris Getaway
 Kyle Smith           | knightjason@example.org          | 2025-01-08   |     332332 | Romantic Paris Getaway
 Michael Lopez        | stewartdaniel@example.org        | 2025-01-08   |     273278 | Romantic Paris Getaway
 Mr. Kenneth Sandoval | steven15@example.com             | 2025-01-08   |      79191 | Romantic Paris Getaway
 Paul Williams        | michael56@example.org            | 2025-01-08   |     183928 | Romantic Paris Getaway
 Sergio Guerra        | rachel98@example.com             | 2025-01-08   |       2175 | Romantic Paris Getaway
 Victoria King        | shaunpeters@example.com          | 2025-01-08   |     142993 | Romantic Paris Getaway
 Alexis Humphrey      | nnelson@example.com              | 2025-01-07   |     265048 | Romantic Paris Getaway
 Alice Williams       | lhernandez@example.com           | 2025-01-07   |     123316 | Romantic Paris Getaway
 Laura Wheeler        | jjones@example.org               | 2025-01-07   |      66165 | Romantic Paris Getaway
 Leslie Turner        | qwilliams@example.com            | 2025-01-07   |      11337 | Romantic Paris Getaway
 Melissa Cook         | brandon62@example.com            | 2025-01-07   |     332034 | Romantic Paris Getaway
 Michael Hood         | larsensarah@example.com          | 2025-01-07   |     289698 | Romantic Paris Getaway
 Rebecca Young        | jacksonryan@example.com          | 2025-01-07   |     338733 | Romantic Paris Getaway
 Steven Garcia        | kgreen@example.com               | 2025-01-07   |      44415 | Romantic Paris Getaway
 Tonya Callahan       | barnesdonna@example.com          | 2025-01-07   |     240861 | Romantic Paris Getaway
 David Martinez       | tsanders@example.org             | 2025-01-06   |     255647 | Romantic Paris Getaway
 Jessica Snyder       | georgeboyle@example.org          | 2025-01-06   |     269659 | Romantic Paris Getaway
 Lauren Adams         | meganmunoz@example.com           | 2025-01-06   |      88854 | Romantic Paris Getaway
 Mary Petty           | amber88@example.net              | 2025-01-06   |     153036 | Romantic Paris Getaway
 Matthew Hayes        | brian60@example.com              | 2025-01-06   |     120420 | Romantic Paris Getaway
 Melinda Andersen     | timothy25@example.net            | 2025-01-06   |     381535 | Romantic Paris Getaway
 Amy Hernandez        | amy67@example.com                | 2025-01-05   |      23687 | Romantic Paris Getaway
 Erica Smith          | hhudson@example.net              | 2025-01-05   |     304860 | Romantic Paris Getaway
 Jacqueline Anderson  | grobertson@example.org           | 2025-01-05   |     280559 | Romantic Paris Getaway
 Melissa Banks        | gonzalezpaul@example.com         | 2025-01-05   |      36734 | Romantic Paris Getaway
 Michael Tyler        | xarnold@example.org              | 2025-01-05   |     217403 | Romantic Paris Getaway
 Patrick Shaw         | rdickerson@example.net           | 2025-01-05   |     249175 | Romantic Paris Getaway
 Robert Garcia        | fischerjoann@example.com         | 2025-01-05   |     120781 | Romantic Paris Getaway
 Tiffany Lynn         | tina16@example.org               | 2025-01-05   |     249070 | Romantic Paris Getaway
 Timothy Calhoun      | kurtjohnston@example.net         | 2025-01-05   |     311806 | Romantic Paris Getaway
 Adam Rivera          | susan10@example.net              | 2025-01-04   |     352071 | Romantic Paris Getaway
 Alexander Parker     | carolynmoody@example.com         | 2025-01-04   |     212854 | Romantic Paris Getaway
 Amy Davis            | lstanton@example.org             | 2025-01-04   |      62225 | Romantic Paris Getaway
 Charlene Jarvis      | karacarter@example.net           | 2025-01-04   |      17391 | Romantic Paris Getaway
 Elizabeth Crosby MD  | canderson@example.net            | 2025-01-04   |      64382 | Romantic Paris Getaway
 Frederick Anderson   | paul46@example.net               | 2025-01-04   |     113085 | Romantic Paris Getaway
 Henry Morgan         | william72@example.com            | 2025-01-04   |      80317 | Romantic Paris Getaway
 Jennifer Hill        | edwardseric@example.net          | 2025-01-04   |     232731 | Romantic Paris Getaway
 John Smith           | stephaniepeck@example.net        | 2025-01-04   |      80321 | Romantic Paris Getaway
 Kimberly Wagner      | wrobinson@example.org            | 2025-01-04   |     101253 | Romantic Paris Getaway
 Lynn Cruz            | teresapruitt@example.net         | 2025-01-04   |      21193 | Romantic Paris Getaway
 Melissa Hernandez    | rhonda59@example.net             | 2025-01-04   |     128271 | Romantic Paris Getaway
 Peter Green          | shelly28@example.com             | 2025-01-04   |     301779 | Romantic Paris Getaway
 Robert Haney         | hermanmatthew@example.org        | 2025-01-04   |     351626 | Romantic Paris Getaway
 Alexander Williams   | andreanorris@example.net         | 2025-01-03   |     340010 | Romantic Paris Getaway
 Benjamin Myers       | xmoreno@example.com              | 2025-01-03   |     246265 | Romantic Paris Getaway
 Caitlin Walsh        | paullogan@example.com            | 2025-01-03   |     165702 | Romantic Paris Getaway
 Caroline Pearson     | cherylalvarez@example.net        | 2025-01-03   |     117456 | Romantic Paris Getaway
 Crystal Dyer         | paul65@example.net               | 2025-01-03   |     268978 | Romantic Paris Getaway
 Erin Johnson         | qwilliams@example.com            | 2025-01-03   |      93783 | Romantic Paris Getaway
 Jennifer Davis       | morrisdavid@example.net          | 2025-01-03   |     143511 | Romantic Paris Getaway
 Jill Lynch           | davisdylan@example.com           | 2025-01-03   |     184451 | Romantic Paris Getaway
 Kayla Lee            | mathew93@example.net             | 2025-01-03   |     215919 | Romantic Paris Getaway
 Tammy Cowan          | steven95@example.net             | 2025-01-03   |     384700 | Romantic Paris Getaway
 Brandon Cross        | loricardenas@example.org         | 2025-01-02   |     186047 | Romantic Paris Getaway
 Diana Thornton       | stonejeffery@example.org         | 2025-01-02   |     289308 | Romantic Paris Getaway
 Eric Thomas          | dpace@example.com                | 2025-01-02   |     209481 | Romantic Paris Getaway
 Jesus Morris         | kerryspencer@example.net         | 2025-01-02   |     248291 | Romantic Paris Getaway
 Joseph Collins       | obaker@example.net               | 2025-01-02   |     279426 | Romantic Paris Getaway
 Kenneth Daniels      | mpacheco@example.com             | 2025-01-02   |     241267 | Romantic Paris Getaway
 Lauren Smith         | avilamary@example.net            | 2025-01-02   |     141148 | Romantic Paris Getaway
 Mary Acosta          | kendraleblanc@example.com        | 2025-01-02   |     229050 | Romantic Paris Getaway
 Tara Austin          | lbridges@example.com             | 2025-01-02   |     217677 | Romantic Paris Getaway
 Adam Smith           | sarafernandez@example.net        | 2025-01-01   |     258304 | Romantic Paris Getaway
 Barbara Lynch        | amandamonroe@example.net         | 2025-01-01   |       3370 | Romantic Paris Getaway
 Benjamin Gonzalez    | greenanna@example.net            | 2025-01-01   |     283242 | Romantic Paris Getaway
 Bradley Dodson       | hollyblake@example.org           | 2025-01-01   |     253054 | Romantic Paris Getaway
 Dr. Lorraine Bennett | jamesstokes@example.org          | 2025-01-01   |     358366 | Romantic Paris Getaway
 Dustin Woodard       | jacksonmaria@example.org         | 2025-01-01   |     130136 | Romantic Paris Getaway
 Gerald Snyder        | deckermaria@example.org          | 2025-01-01   |     304490 | Romantic Paris Getaway
 Jason Pham           | nicole37@example.com             | 2025-01-01   |     336737 | Romantic Paris Getaway
 Jennifer Garcia      | smithdaniel@example.net          | 2025-01-01   |     215806 | Romantic Paris Getaway
 Jessica Sharp        | whitejerry@example.com           | 2025-01-01   |     368175 | Romantic Paris Getaway
 Jill Davis           | james04@example.net              | 2025-01-01   |     292094 | Romantic Paris Getaway
 John Nguyen          | khanjonathan@example.com         | 2025-01-01   |     303090 | Romantic Paris Getaway
 Mark Stewart         | zjohnson@example.org             | 2025-01-01   |     192091 | Romantic Paris Getaway
 Nicholas Spencer     | melvin07@example.net             | 2025-01-01   |     381028 | Romantic Paris Getaway
 Sheri Stone          | tobrien@example.net              | 2025-01-01   |     165722 | Romantic Paris Getaway
 Suzanne Romero       | garciamaria@example.com          | 2025-01-01   |      75821 | Romantic Paris Getaway
 Timothy Bartlett     | edward46@example.com             | 2025-01-01   |     317472 | Romantic Paris Getaway
(2674 rows)

Time: 761.903 ms
=== V1-Q2 (SELECT): Channels driving bookings this quarter ===
 channel_name  | subtype  | bookings_this_quarter 
---------------+----------+-----------------------
 Email         |          |                  5461
 Website       |          |                  5259
 YouTube       | Pre-Roll |                   647
 Radio         |          |                   574
 TikTok        | Shorts   |                   552
 Newspaper     |          |                   523
 Instagram     | Reels    |                   219
 Instagram     | Stories  |                   212
